url
https://docs.getdbt.com/blog
https://docs.getdbt.com/blog/aggregating-test-failures-with-dbt
https://docs.getdbt.com/blog/align-with-dbt-project-evaluator
https://docs.getdbt.com/blog/analysts-make-the-best-aes
https://docs.getdbt.com/blog/analytics-pull-request-template

